Fecha,ID Local,ID Visitante,Gol Local,Gol Visitante,Num Partido,Resultado
10/05/2011,2,16,4,0,26351,1
10/05/2011,13,6,2,1,26356,1
10/05/2011,23,34,2,0,26357,1
10/05/2011,29,7,2,1,26358,1
11/05/2011,43,38,0,0,26350,0
11/05/2011,27,33,3,2,26352,1
11/05/2011,30,39,2,1,26353,1
11/05/2011,14,36,2,2,26354,0
11/05/2011,20,1,1,1,26355,0
11/05/2011,18,24,2,2,26359,0
15/05/2011,43,24,3,1,26360,1
15/05/2011,38,2,1,3,26361,-1
15/05/2011,16,27,2,0,26362,1
15/05/2011,33,30,3,1,26363,1
15/05/2011,39,14,1,0,26364,1
15/05/2011,36,20,0,0,26365,0
15/05/2011,1,13,0,0,26366,0
15/05/2011,6,23,1,1,26367,0
15/05/2011,34,29,2,1,26368,1
15/05/2011,7,18,2,1,26369,1
21/05/2011,2,43,8,1,26370,1
21/05/2011,27,38,1,0,26371,1
21/05/2011,30,16,1,1,26372,0
21/05/2011,14,33,2,3,26373,-1
21/05/2011,20,39,1,2,26374,-1
21/05/2011,13,36,0,2,26375,-1
21/05/2011,23,1,1,3,26376,-1
21/05/2011,29,6,1,2,26377,-1
21/05/2011,18,34,0,0,26378,0
21/05/2011,24,7,3,4,26379,-1
27/08/2011,34,30,1,2,26650,-1
27/08/2011,36,29,4,3,26651,1
27/08/2011,59,8,0,1,26652,-1
28/08/2011,7,27,0,0,26653,0
28/08/2011,6,5,1,1,26654,0
28/08/2011,24,14,1,0,26655,1
28/08/2011,16,20,1,1,26656,0
28/08/2011,39,2,0,6,26657,-1
28/08/2011,33,23,2,1,26658,1
29/08/2011,1,38,5,0,26659,1
10/09/2011,30,1,2,2,26660,0
10/09/2011,38,33,2,2,26661,0
10/09/2011,2,16,4,2,26662,1
10/09/2011,36,7,1,0,26663,1
11/09/2011,8,24,1,0,26664,1
11/09/2011,29,20,0,0,26665,0
11/09/2011,27,34,2,1,26666,1
11/09/2011,5,39,0,0,26667,0
11/09/2011,14,6,2,1,26668,1
12/09/2011,23,59,4,0,26669,1
17/09/2011,34,36,0,1,26670,-1
17/09/2011,59,38,1,0,26671,1
17/09/2011,24,23,0,1,26672,-1
17/09/2011,1,27,8,0,26673,1
17/09/2011,33,30,1,0,26674,1
18/09/2011,16,5,0,1,26675,-1
18/09/2011,39,14,2,1,26676,1
18/09/2011,7,29,4,0,26677,1
18/09/2011,20,2,1,0,26678,1
18/09/2011,6,8,2,3,26679,-1
20/09/2011,27,33,0,0,26680,0
20/09/2011,30,59,1,0,26681,1
20/09/2011,38,24,2,0,26682,1
21/09/2011,7,34,4,0,26683,1
21/09/2011,23,6,1,0,26684,1
21/09/2011,5,20,1,2,26685,-1
21/09/2011,29,2,0,0,26686,0
21/09/2011,36,1,2,2,26687,0
22/09/2011,14,16,1,0,26688,1
22/09/2011,8,39,4,3,26689,1
24/09/2011,33,36,1,0,26690,1
24/09/2011,6,38,1,1,26691,0
24/09/2011,2,5,6,2,26692,1
24/09/2011,1,7,5,0,26693,1
25/09/2011,24,30,2,1,26694,1
25/09/2011,20,14,3,1,26695,1
25/09/2011,59,27,1,1,26696,0
25/09/2011,34,29,0,0,26697,0
25/09/2011,39,23,0,0,26698,0
26/09/2011,16,8,1,0,26699,1
01/10/2011,27,24,2,2,26700,0
01/10/2011,38,39,2,2,26701,0
01/10/2011,29,5,1,1,26702,0
01/10/2011,36,59,1,0,26703,1
01/10/2011,23,16,3,2,26704,1
02/10/2011,30,6,1,2,26705,-1
02/10/2011,8,20,0,1,26706,-1
02/10/2011,7,33,0,0,26707,0
02/10/2011,34,1,0,1,26708,-1
02/10/2011,14,2,0,4,26709,-1
15/10/2011,24,36,1,1,26710,0
15/10/2011,16,38,0,0,26711,0
15/10/2011,2,8,4,1,26712,1
15/10/2011,1,29,3,0,26713,1
15/10/2011,59,7,0,0,26714,0
16/10/2011,5,14,0,1,26715,-1
16/10/2011,39,30,2,0,26716,1
16/10/2011,20,23,3,0,26717,1
16/10/2011,33,34,2,1,26718,1
17/10/2011,6,27,3,1,26719,1
22/10/2011,34,59,2,0,26720,1
22/10/2011,29,14,0,1,26721,-1
22/10/2011,23,2,0,4,26722,-1
22/10/2011,1,33,0,0,26723,0
23/10/2011,8,5,0,2,26724,-1
23/10/2011,30,16,0,0,26725,0
23/10/2011,7,24,1,1,26726,0
23/10/2011,27,39,3,0,26727,1
23/10/2011,36,6,1,1,26728,0
23/10/2011,38,20,0,3,26729,-1
25/10/2011,59,1,0,1,26730,-1
25/10/2011,33,29,2,2,26731,0
26/10/2011,39,36,0,1,26732,-1
26/10/2011,16,27,2,2,26733,0
26/10/2011,20,30,3,2,26734,1
26/10/2011,5,23,2,0,26735,1
26/10/2011,24,34,1,2,26736,-1
26/10/2011,2,38,3,0,26737,1
27/10/2011,14,8,1,0,26738,1
27/10/2011,6,7,3,0,26739,1
29/10/2011,36,16,3,1,26740,1
29/10/2011,38,5,2,0,26741,1
29/10/2011,1,24,5,0,26742,1
29/10/2011,30,2,0,1,26743,-1
30/10/2011,34,6,1,1,26744,0
30/10/2011,27,20,2,0,26745,1
30/10/2011,29,8,1,0,26746,1
30/10/2011,7,39,3,1,26747,1
30/10/2011,23,14,2,1,26748,1
31/10/2011,33,59,1,2,26749,-1
05/11/2011,24,33,0,0,26750,0
05/11/2011,8,23,0,0,26751,0
05/11/2011,20,36,0,2,26752,-1
06/11/2011,2,27,7,1,26753,1
06/11/2011,59,29,0,0,26754,0
06/11/2011,39,34,2,2,26755,0
06/11/2011,5,30,4,0,26756,1
06/11/2011,14,38,0,0,26757,0
06/11/2011,6,1,2,2,26758,0
06/11/2011,16,7,3,2,26759,1
19/11/2011,38,8,1,0,26760,1
19/11/2011,1,39,4,0,26761,1
19/11/2011,36,2,2,3,26762,-1
20/11/2011,30,14,0,0,26763,0
20/11/2011,34,16,2,1,26764,1
20/11/2011,27,5,0,0,26765,0
20/11/2011,33,6,1,2,26766,-1
20/11/2011,7,20,3,2,26767,1
21/11/2011,29,23,1,3,26768,-1
07/12/2011,59,24,2,2,26769,0
26/11/2011,5,36,1,2,26770,-1
26/11/2011,2,7,4,1,26771,1
26/11/2011,16,1,1,0,26772,1
27/11/2011,8,30,2,3,26773,-1
27/11/2011,20,34,4,0,26774,1
27/11/2011,24,29,2,1,26775,1
27/11/2011,14,27,1,2,26776,-1
27/11/2011,6,59,0,1,26777,-1
27/11/2011,39,33,0,1,26778,-1
28/11/2011,23,38,2,1,26779,1
03/12/2011,34,2,0,3,26780,-1
03/12/2011,29,38,1,0,26781,1
03/12/2011,1,20,5,0,26782,1
03/12/2011,36,14,2,1,26783,1
04/12/2011,7,5,3,1,26784,1
04/12/2011,30,23,3,2,26785,1
04/12/2011,27,8,2,1,26786,1
04/12/2011,24,6,1,1,26787,0
04/12/2011,59,39,1,0,26788,1
05/12/2011,33,16,3,0,26789,1
10/12/2011,20,33,1,0,26790,1
10/12/2011,8,36,2,1,26791,1
10/12/2011,2,1,1,3,26792,-1
11/12/2011,5,34,1,3,26793,-1
11/12/2011,16,59,1,0,26794,1
11/12/2011,38,30,1,1,26795,0
11/12/2011,39,24,0,1,26796,-1
11/12/2011,23,27,1,1,26797,0
11/12/2011,6,29,1,1,26798,0
11/12/2011,14,7,4,2,26799,1
29/11/2011,1,5,4,0,26800,1
17/12/2011,24,16,1,2,26801,-1
17/12/2011,34,14,1,2,26802,-1
17/12/2011,6,39,2,1,26803,1
17/12/2011,33,2,2,6,26804,-1
18/12/2011,7,8,0,2,26805,-1
18/12/2011,59,20,2,1,26806,1
18/12/2011,27,38,2,1,26807,1
18/12/2011,29,30,0,0,26808,0
18/12/2011,36,23,2,0,26809,1
07/01/2012,29,39,1,0,26810,1
07/01/2012,20,24,0,0,26811,0
07/01/2012,30,27,0,0,26812,0
07/01/2012,2,59,5,1,26813,1
07/01/2012,23,7,0,0,26814,0
08/01/2012,5,33,2,1,26815,1
08/01/2012,16,6,0,0,26816,0
08/01/2012,38,36,2,2,26817,0
08/01/2012,8,34,2,0,26818,1
08/01/2012,14,1,1,1,26819,0
14/01/2012,39,16,1,1,26820,0
14/01/2012,59,5,1,2,26821,-1
14/01/2012,33,14,0,0,26822,0
14/01/2012,24,2,1,2,26823,-1
14/01/2012,36,30,0,1,26824,-1
15/01/2012,7,38,3,0,26825,1
15/01/2012,27,29,0,2,26826,-1
15/01/2012,6,20,3,0,26827,1
15/01/2012,34,23,2,1,26828,1
15/01/2012,1,8,4,2,26829,1
21/01/2012,14,59,3,0,26640,1
21/01/2012,29,16,1,2,26641,-1
21/01/2012,30,7,0,4,26642,-1
21/01/2012,8,33,1,1,26643,0
22/01/2012,27,36,1,1,26644,0
22/01/2012,5,24,0,1,26645,-1
22/01/2012,23,1,1,4,26646,-1
22/01/2012,20,39,0,0,26647,0
22/01/2012,2,6,4,1,26648,1
23/01/2012,38,34,3,0,26649,1
28/01/2012,14,24,1,0,26840,1
28/01/2012,5,6,2,3,26841,-1
28/01/2012,2,39,3,1,26842,1
28/01/2012,38,1,0,0,26843,0
29/01/2012,8,59,1,2,26844,-1
29/01/2012,30,34,5,1,26845,1
29/01/2012,20,16,1,2,26846,-1
29/01/2012,29,36,2,2,26847,0
29/01/2012,23,33,2,1,26848,1
30/01/2012,27,7,0,1,26849,-1
04/02/2012,24,8,1,0,26850,1
04/02/2012,6,14,3,3,26851,0
04/02/2012,20,29,1,1,26852,0
04/02/2012,16,2,0,1,26853,-1
04/02/2012,1,30,2,1,26854,1
05/02/2012,34,27,1,1,26855,0
05/02/2012,33,38,1,2,26856,-1
05/02/2012,39,5,1,2,26857,-1
05/02/2012,7,36,0,0,26858,0
06/02/2012,59,23,2,1,26859,1
11/02/2012,29,7,0,0,26860,0
11/02/2012,27,1,3,2,26861,1
11/02/2012,8,6,2,1,26862,1
12/02/2012,14,39,0,2,26863,-1
12/02/2012,23,24,3,1,26864,1
12/02/2012,5,16,2,0,26865,1
12/02/2012,36,34,4,0,26866,1
12/02/2012,38,59,3,1,26867,1
12/02/2012,2,20,4,2,26868,1
13/02/2012,30,33,2,0,26869,1
18/02/2012,16,14,1,1,26870,0
18/02/2012,2,29,4,0,26871,1
18/02/2012,33,27,2,0,26872,1
19/02/2012,59,30,4,1,26873,1
19/02/2012,6,23,3,0,26874,1
19/02/2012,34,7,1,1,26875,0
19/02/2012,24,38,4,0,26876,1
19/02/2012,20,5,3,5,26877,-1
19/02/2012,1,36,5,1,26878,1
20/02/2012,39,8,0,2,26879,-1
25/02/2012,29,34,1,1,26880,0
25/02/2012,8,16,1,1,26881,0
25/02/2012,23,39,5,1,26882,1
25/02/2012,14,20,1,2,26883,-1
26/02/2012,38,6,2,2,26884,0
26/02/2012,5,2,0,1,26885,-1
26/02/2012,36,33,1,2,26886,-1
26/02/2012,27,59,2,1,26887,1
26/02/2012,30,24,1,0,26888,1
26/02/2012,7,1,1,2,26889,-1
03/03/2012,24,27,1,1,26890,0
03/03/2012,16,23,1,3,26891,-1
03/03/2012,5,29,4,2,26892,1
03/03/2012,1,34,3,1,26893,1
03/03/2012,33,7,1,1,26894,0
04/03/2012,39,38,2,1,26895,1
04/03/2012,6,30,2,0,26896,1
04/03/2012,59,36,0,1,26897,-1
04/03/2012,2,14,5,0,26898,1
05/03/2012,20,8,3,1,26899,1
10/03/2012,30,39,3,0,26900,1
10/03/2012,23,20,1,0,26901,1
10/03/2012,34,33,1,0,26902,1
10/03/2012,8,2,2,3,26903,-1
11/03/2012,7,59,2,0,26904,1
11/03/2012,14,5,5,1,26905,1
11/03/2012,36,24,2,2,26906,0
11/03/2012,29,1,0,2,26907,-1
11/03/2012,27,6,2,1,26908,1
12/03/2012,38,16,1,2,26909,-1
17/03/2012,59,34,2,1,26910,1
17/03/2012,39,27,1,1,26911,0
17/03/2012,16,30,1,0,26912,1
17/03/2012,33,1,0,2,26913,-1
17/03/2012,5,8,3,0,26914,1
18/03/2012,20,38,1,0,26915,1
18/03/2012,24,7,2,1,26916,1
18/03/2012,6,36,0,3,26917,-1
18/03/2012,2,23,1,1,26918,0
19/03/2012,14,29,3,1,26919,1
20/03/2012,27,16,0,0,26920,0
20/03/2012,1,59,5,3,26921,1
21/03/2012,34,24,2,3,26922,-1
21/03/2012,7,6,2,1,26923,1
21/03/2012,36,39,1,2,26924,-1
21/03/2012,30,20,1,3,26925,-1
21/03/2012,38,2,1,1,26926,0
22/03/2012,29,33,0,3,26927,-1
22/03/2012,8,14,1,1,26928,0
22/03/2012,23,5,4,2,26929,1
24/03/2012,24,1,0,2,26930,-1
24/03/2012,2,30,5,1,26931,1
24/03/2012,16,36,3,1,26932,1
25/03/2012,39,7,1,0,26933,1
25/03/2012,20,27,0,2,26934,-1
25/03/2012,14,23,1,2,26935,-1
25/03/2012,6,34,1,1,26936,0
25/03/2012,5,38,0,2,26937,-1
25/03/2012,8,29,1,1,26938,0
26/03/2012,59,33,0,3,26939,-1
31/03/2012,29,59,0,1,26940,-1
31/03/2012,34,39,1,2,26941,-1
31/03/2012,27,2,1,5,26942,-1
31/03/2012,1,6,2,0,26943,1
31/03/2012,23,8,0,2,26944,-1
01/04/2012,7,16,3,0,26945,1
01/04/2012,36,20,1,1,26946,0
01/04/2012,30,5,4,0,26947,1
01/04/2012,38,14,0,0,26948,0
02/04/2012,33,24,3,1,26949,1
07/04/2012,16,34,2,0,26950,1
07/04/2012,5,27,6,0,26951,1
07/04/2012,14,30,2,2,26952,0
07/04/2012,39,1,1,4,26953,-1
07/04/2012,8,38,3,1,26954,1
08/04/2012,20,7,2,0,26955,1
08/04/2012,24,59,0,0,26956,0
08/04/2012,6,33,1,0,26957,1
08/04/2012,2,36,0,0,26958,0
09/04/2012,23,29,3,0,26959,1
10/04/2012,27,14,2,0,26960,1
10/04/2012,30,8,1,1,26961,0
10/04/2012,1,16,4,0,26962,1
11/04/2012,59,6,2,2,26963,0
11/04/2012,34,20,3,2,26964,1
11/04/2012,36,5,4,1,26965,1
11/04/2012,7,2,1,4,26966,-1
12/04/2012,38,23,2,1,26967,1
12/04/2012,29,24,0,3,26968,-1
12/04/2012,33,39,3,0,26969,1
14/04/2012,2,34,3,1,26970,1
14/04/2012,20,1,1,2,26971,-1
15/04/2012,14,36,4,0,26972,1
15/04/2012,39,59,1,0,26973,1
15/04/2012,8,27,1,0,26974,1
15/04/2012,23,30,1,1,26975,0
15/04/2012,38,29,1,1,26976,0
15/04/2012,6,24,1,0,26977,1
15/04/2012,5,7,0,1,26978,-1
16/04/2012,16,33,5,1,26979,1
21/04/2012,24,39,1,0,26980,1
21/04/2012,34,5,2,1,26981,1
21/04/2012,1,2,1,2,26982,-1
21/04/2012,33,20,1,1,26983,0
22/04/2012,59,16,1,0,26984,1
22/04/2012,30,38,1,1,26985,0
22/04/2012,29,6,0,1,26986,-1
22/04/2012,7,14,3,1,26987,1
22/04/2012,36,8,4,0,26988,1
23/04/2012,27,23,1,1,26989,0
28/04/2012,16,24,1,3,26990,-1
28/04/2012,20,59,3,1,26991,1
28/04/2012,14,34,0,3,26992,-1
28/04/2012,30,29,3,0,26993,1
28/04/2012,38,27,1,1,26994,0
29/04/2012,2,33,3,0,26995,1
29/04/2012,39,6,2,0,26996,1
29/04/2012,23,36,1,0,26997,1
29/04/2012,8,7,2,2,26998,0
29/04/2012,5,1,0,7,26999,-1
01/05/2012,16,29,1,1,26830,0
01/05/2012,59,14,2,1,26831,1
01/05/2012,34,38,2,3,26832,-1
02/05/2012,7,30,1,1,26833,0
02/05/2012,1,23,4,1,26834,1
02/05/2012,33,8,1,2,26835,-1
02/05/2012,24,5,1,0,26836,1
02/05/2012,39,20,1,0,26837,1
02/05/2012,36,27,4,0,26838,1
02/05/2012,6,2,0,3,26839,-1
05/05/2012,39,29,2,1,27000,1
05/05/2012,6,16,0,0,27001,0
05/05/2012,24,20,1,0,27002,1
05/05/2012,59,2,1,2,27003,-1
05/05/2012,33,5,5,2,27004,1
05/05/2012,1,14,4,0,27005,1
05/05/2012,34,8,2,1,27006,1
05/05/2012,7,23,2,1,27007,1
05/05/2012,36,38,1,0,27008,1
05/05/2012,27,30,1,0,27009,1
12/05/2012,30,36,1,0,27010,1
12/05/2012,8,1,2,2,27011,0
13/05/2012,16,39,0,2,27012,-1
13/05/2012,20,6,3,0,27013,1
13/05/2012,2,24,4,1,27014,1
13/05/2012,5,59,1,0,27015,1
13/05/2012,14,33,1,1,27016,0
13/05/2012,23,34,1,0,27017,1
13/05/2012,38,7,0,1,27018,-1
13/05/2012,29,27,2,4,27019,-1
18/08/2012,11,23,0,1,27021,-1
18/08/2012,33,16,2,1,27022,1
18/08/2012,24,14,2,1,27023,1
19/08/2012,6,8,3,5,27024,-1
19/08/2012,2,36,1,1,27025,0
19/08/2012,1,30,5,1,27026,1
19/08/2012,20,7,1,1,27027,0
20/08/2012,13,27,2,0,27028,1
20/08/2012,5,59,1,0,27029,1
20/08/2012,39,37,0,1,27030,-1
25/08/2012,30,11,2,1,27031,1
25/08/2012,8,5,1,2,27032,-1
25/08/2012,14,39,1,2,27033,-1
25/08/2012,23,24,1,1,27034,0
26/08/2012,27,1,1,2,27035,-1
26/08/2012,16,2,2,1,27036,1
26/08/2012,59,33,1,1,27037,0
26/08/2012,36,13,3,3,27038,0
27/08/2012,37,20,2,0,27039,1
27/08/2012,7,6,4,0,27040,1
01/09/2012,11,27,2,0,27041,1
01/09/2012,39,23,0,1,27042,-1
01/09/2012,13,16,1,1,27043,0
01/09/2012,24,30,1,0,27044,1
02/09/2012,5,33,0,0,27045,0
02/09/2012,6,37,2,0,27046,1
02/09/2012,20,14,3,2,27047,1
02/09/2012,2,59,3,0,27048,1
02/09/2012,1,36,1,0,27049,1
26/09/2012,8,7,2,4,27050,-1
15/09/2012,23,20,3,1,27051,1
15/09/2012,36,11,2,1,27052,1
15/09/2012,16,1,1,4,27053,-1
15/09/2012,33,2,1,0,27054,1
16/09/2012,14,6,3,3,27055,0
16/09/2012,59,13,1,1,27056,0
16/09/2012,27,24,1,1,27057,0
16/09/2012,30,39,2,0,27058,1
16/09/2012,7,5,4,3,27059,1
17/09/2012,37,8,0,1,27060,-1
22/09/2012,39,27,3,1,27061,1
22/09/2012,11,16,2,1,27062,1
22/09/2012,8,14,1,0,27063,1
22/09/2012,1,59,2,0,27064,1
23/09/2012,24,36,2,0,27065,1
23/09/2012,20,30,2,1,27066,1
23/09/2012,7,37,2,1,27067,1
23/09/2012,6,23,0,0,27068,0
24/09/2012,5,2,0,2,27069,-1
24/09/2012,13,33,0,2,27070,-1
29/09/2012,36,39,2,0,27071,1
29/09/2012,23,8,4,0,27072,1
29/09/2012,30,6,2,0,27073,1
29/09/2012,33,1,2,3,27074,-1
30/09/2012,59,11,2,1,27075,1
30/09/2012,37,5,6,1,27076,1
30/09/2012,27,20,4,0,27077,1
30/09/2012,2,13,5,1,27078,1
30/09/2012,14,7,0,1,27079,-1
01/10/2012,16,24,1,0,27080,1
05/10/2012,11,33,2,0,27081,1
06/10/2012,5,13,2,1,27082,1
06/10/2012,39,16,0,1,27083,-1
06/10/2012,37,14,1,1,27084,0
06/10/2012,8,30,2,0,27085,1
07/10/2012,20,36,1,0,27086,1
07/10/2012,24,59,1,2,27087,-1
07/10/2012,6,27,1,0,27088,1
07/10/2012,1,2,2,2,27089,0
07/10/2012,7,23,2,1,27090,1
20/10/2012,23,37,2,1,27091,1
20/10/2012,2,11,2,0,27092,1
20/10/2012,36,6,3,2,27093,1
20/10/2012,13,1,4,5,27094,-1
21/10/2012,16,20,0,1,27095,-1
21/10/2012,14,5,3,2,27096,1
21/10/2012,59,39,1,2,27097,-1
21/10/2012,27,8,0,0,27098,0
21/10/2012,30,7,0,1,27099,-1
22/10/2012,33,24,3,2,27100,1
27/10/2012,14,23,0,0,27101,0
27/10/2012,8,36,1,0,27102,1
27/10/2012,11,13,1,1,27103,0
27/10/2012,5,1,0,5,27104,-1
28/10/2012,39,33,2,1,27105,1
28/10/2012,20,59,3,1,27106,1
28/10/2012,6,16,1,2,27107,-1
28/10/2012,7,27,3,1,27108,1
28/10/2012,24,2,0,5,27109,-1
29/10/2012,37,30,2,2,27110,0
03/11/2012,23,5,1,2,27111,-1
03/11/2012,1,11,3,1,27112,1
03/11/2012,2,39,4,0,27113,1
03/11/2012,36,7,2,0,27114,1
04/11/2012,30,14,0,1,27115,-1
04/11/2012,13,24,1,0,27116,1
04/11/2012,27,37,0,1,27117,-1
04/11/2012,59,6,1,2,27118,-1
04/11/2012,33,20,0,0,27119,0
05/11/2012,16,8,2,4,27120,-1
09/11/2012,8,59,1,2,27121,-1
10/11/2012,5,11,3,2,27122,1
10/11/2012,14,27,0,3,27123,-1
10/11/2012,39,13,5,3,27124,1
10/11/2012,23,30,1,2,27125,-1
11/11/2012,37,36,1,1,27126,0
11/11/2012,6,33,2,1,27127,1
11/11/2012,24,1,2,4,27128,-1
11/11/2012,7,16,2,0,27129,1
11/11/2012,20,2,1,2,27130,-1
17/11/2012,27,23,0,0,27131,0
17/11/2012,36,14,2,1,27132,1
17/11/2012,1,39,3,1,27133,1
17/11/2012,2,6,5,1,27134,1
18/11/2012,13,20,0,2,27135,-1
18/11/2012,11,24,1,1,27136,0
18/11/2012,16,37,2,1,27137,1
18/11/2012,59,7,0,1,27138,-1
18/11/2012,33,8,5,1,27139,1
19/11/2012,30,5,4,0,27140,1
23/11/2012,30,27,0,0,27141,0
24/11/2012,5,24,2,0,27142,1
24/11/2012,37,59,1,0,27143,1
24/11/2012,23,36,4,0,27144,1
24/11/2012,8,2,1,0,27145,1
25/11/2012,14,16,0,2,27146,-1
25/11/2012,6,13,1,1,27147,0
25/11/2012,7,33,4,0,27148,1
25/11/2012,20,1,0,4,27149,-1
26/11/2012,39,11,0,1,27150,-1
30/11/2012,27,5,1,0,27151,1
01/12/2012,16,23,1,0,27152,1
01/12/2012,36,30,2,5,27153,-1
01/12/2012,1,6,5,1,27154,1
01/12/2012,2,7,2,0,27155,1
02/12/2012,59,14,0,0,27156,0
02/12/2012,13,8,2,3,27157,-1
02/12/2012,11,20,1,1,27158,0
02/12/2012,24,39,1,1,27159,0
03/12/2012,33,37,1,2,27160,-1
07/12/2012,14,33,2,2,27161,0
08/12/2012,30,16,1,1,27162,0
08/12/2012,23,59,4,0,27163,1
08/12/2012,37,2,2,3,27164,-1
08/12/2012,27,36,0,1,27165,-1
09/12/2012,20,24,4,0,27166,1
09/12/2012,6,11,1,0,27167,1
09/12/2012,7,13,6,0,27168,1
09/12/2012,8,1,1,2,27169,-1
10/12/2012,5,39,0,2,27170,-1
15/12/2012,16,27,1,1,27171,0
15/12/2012,24,6,0,1,27172,-1
15/12/2012,59,30,0,0,27173,0
15/12/2012,33,23,0,2,27174,-1
16/12/2012,39,20,0,1,27175,-1
16/12/2012,36,5,0,1,27176,-1
16/12/2012,2,14,2,2,27177,0
16/12/2012,1,7,4,1,27178,1
17/12/2012,13,37,0,0,27179,0
17/12/2012,11,8,0,1,27180,-1
20/12/2012,5,20,3,0,27181,1
20/12/2012,30,33,2,1,27182,1
20/12/2012,14,13,2,0,27183,1
21/12/2012,36,16,4,2,27184,1
21/12/2012,7,11,1,0,27185,1
22/12/2012,8,24,1,2,27186,-1
22/12/2012,37,1,1,3,27187,-1
22/12/2012,27,59,1,2,27188,-1
22/12/2012,23,2,3,2,27189,1
22/12/2012,6,39,0,2,27190,-1
04/01/2013,39,8,1,2,27191,-1
05/01/2013,20,6,3,1,27192,1
05/01/2013,59,36,1,2,27193,-1
05/01/2013,13,23,1,0,27194,1
05/01/2013,33,27,1,0,27195,1
06/01/2013,11,37,3,1,27196,1
06/01/2013,2,30,4,3,27197,1
06/01/2013,1,14,4,0,27198,1
06/01/2013,24,7,1,1,27199,0
07/01/2013,5,16,3,1,27200,1
11/01/2013,6,5,1,2,27201,-1
12/01/2013,37,24,3,1,27202,1
12/01/2013,14,11,1,0,27203,1
12/01/2013,27,2,0,0,27204,0
12/01/2013,36,33,2,0,27205,1
13/01/2013,8,20,2,0,27206,1
13/01/2013,30,13,1,1,27207,0
13/01/2013,7,39,2,0,27208,1
13/01/2013,23,1,1,3,27209,-1
14/01/2013,16,59,2,2,27210,0
18/01/2013,14,24,3,2,27211,1
19/01/2013,59,5,2,0,27212,1
19/01/2013,30,1,3,2,27213,1
19/01/2013,16,33,1,1,27214,0
19/01/2013,23,11,1,1,27215,0
20/01/2013,27,13,2,1,27216,1
20/01/2013,37,39,2,0,27217,1
20/01/2013,7,20,2,0,27218,1
20/01/2013,36,2,0,5,27219,-1
21/01/2013,8,6,1,1,27220,0
26/01/2013,11,30,1,1,27221,0
26/01/2013,20,37,2,1,27222,1
26/01/2013,39,14,0,0,27223,0
26/01/2013,13,36,2,3,27224,-1
27/01/2013,2,16,4,0,27225,1
27/01/2013,5,8,3,0,27226,1
27/01/2013,1,27,5,1,27227,1
27/01/2013,6,7,3,0,27228,1
27/01/2013,24,23,2,3,27229,-1
28/01/2013,33,59,3,0,27230,1
01/02/2013,37,6,2,2,27231,0
02/02/2013,27,11,1,0,27232,1
02/02/2013,16,13,3,1,27233,1
02/02/2013,14,20,3,2,27234,1
02/02/2013,59,2,1,0,27235,1
03/02/2013,23,39,1,1,27236,0
03/02/2013,33,5,2,1,27237,1
03/02/2013,36,1,1,1,27238,0
03/02/2013,7,8,1,0,27239,1
03/02/2013,30,24,3,0,27240,1
09/02/2013,24,27,1,1,27241,0
09/02/2013,11,36,0,1,27242,-1
09/02/2013,20,23,1,2,27243,-1
09/02/2013,13,59,0,3,27244,-1
09/02/2013,2,33,4,1,27245,1
10/02/2013,1,16,6,1,27246,1
10/02/2013,39,30,1,2,27247,-1
10/02/2013,6,14,0,4,27248,-1
10/02/2013,5,7,2,1,27249,1
11/02/2013,8,37,0,0,27250,0
15/02/2013,33,13,3,1,27251,1
16/02/2013,16,11,3,1,27252,1
16/02/2013,23,6,1,0,27253,1
16/02/2013,59,1,1,2,27254,-1
16/02/2013,27,39,1,0,27255,1
17/02/2013,30,20,1,1,27256,0
17/02/2013,36,24,2,0,27257,1
17/02/2013,37,7,0,3,27258,-1
17/02/2013,14,8,1,0,27259,1
17/02/2013,2,5,2,0,27260,1
22/02/2013,6,30,1,3,27261,-1
23/02/2013,24,16,1,3,27262,-1
23/02/2013,39,36,2,2,27263,0
23/02/2013,13,2,1,2,27264,-1
23/02/2013,1,33,2,1,27265,1
24/02/2013,5,37,1,2,27266,-1
24/02/2013,11,59,2,1,27267,1
24/02/2013,7,14,1,0,27268,1
24/02/2013,8,23,3,0,27269,1
25/02/2013,20,27,0,2,27270,-1
01/03/2013,16,39,2,0,27271,1
02/03/2013,2,1,2,1,27272,1
02/03/2013,13,5,0,0,27273,0
02/03/2013,27,6,0,1,27274,-1
02/03/2013,36,20,2,2,27275,0
03/03/2013,59,24,1,2,27276,-1
03/03/2013,14,37,0,0,27277,0
03/03/2013,23,7,0,0,27278,0
03/03/2013,30,8,3,3,27279,0
04/03/2013,33,11,4,1,27280,1
08/03/2013,8,27,2,1,27281,1
09/03/2013,5,14,2,0,27282,1
09/03/2013,37,23,1,1,27283,0
09/03/2013,1,13,2,0,27284,1
09/03/2013,24,33,2,1,27285,1
10/03/2013,6,36,1,0,27286,1
10/03/2013,20,16,0,0,27287,0
10/03/2013,11,2,1,2,27288,-1
10/03/2013,7,30,0,1,27289,-1
11/03/2013,39,59,0,0,27290,0
15/03/2013,13,11,3,1,27291,1
16/03/2013,30,37,4,1,27292,1
16/03/2013,16,6,1,0,27293,1
16/03/2013,2,24,5,2,27294,1
16/03/2013,36,8,3,0,27295,1
17/03/2013,23,14,0,2,27296,-1
17/03/2013,33,39,4,0,27297,1
17/03/2013,27,7,0,2,27298,-1
